id,last_modified,lon,lat,name,poi_type
711,13/10/2023,11.09088,44.311057,"Via Spunghe
",dirt-roads
712,13/10/2023,11.186077,44.363129,"Strada del Capitano
",dirt-roads
713,13/10/2023,11.075803,44.363118,"via del Piantè
",dirt-roads
714,13/10/2023,11.108222,44.226845,"Oreglia- Carfico
",dirt-roads
715,13/10/2023,11.093402,44.217093,Montovolo,dirt-roads
716,13/10/2023,11.107209,44.331959,Monte Mosca - Radicchio,dirt-roads
717,13/10/2023,11.126477,44.319657,Lastre - Monte Radicchio - Madonna di Rodiano,dirt-roads
718,13/10/2023,12.7944289,43.3515701,"Monte Cucco- Bastia
",dirt-roads
719,13/10/2023,11.159654,44.380934,Bonzara Rasiglio Venturi,dirt-roads
720,13/10/2023,11.0494717,44.0696002,Torri-Lentula,dirt-roads
721,13/10/2023,11.196092,44.275981,Strada dell'Umarell,dirt-roads
722,13/10/2023,11.091676,44.390378,Via Filippi,dirt-roads
723,13/10/2023,11.111482,44.393466,"via Nanni
",dirt-roads
724,13/10/2023,15.6524713,44.2901526,Mali alan pass / Obrovazzo-Lovinac,dirt-roads
725,13/10/2023,10.9375548,44.3506366,Serra del Corno,dirt-roads
726,13/10/2023,10.943128,44.390479,Via Castellino,dirt-roads
727,13/10/2023,10.903615,44.338333,Strada del Chierico,dirt-roads
728,13/10/2023,13.138255,46.590399,"Passo Polentin
",dirt-roads
729,13/10/2023,13.110165,46.603125,Waidegger Alm,dirt-roads
730,13/10/2023,10.8553458,44.4503351,Bendolo,dirt-roads
731,13/10/2023,10.9156442,44.4200504,Calizzano,dirt-roads
732,13/10/2023,10.7286674,44.2636363,Lastranera - Le Macchie,dirt-roads
733,13/10/2023,10.8737484,44.4594784,Guerro di Qua,dirt-roads
734,13/10/2023,11.6941557,43.368238,Poggilunghi/Civitella in val di chiana,dirt-roads
735,13/10/2023,10.2399234,44.1834626,Carpinelli-Gramolazzo,dirt-roads
736,13/10/2023,10.1789452,44.2879887,Sassalbo,dirt-roads
737,13/10/2023,11.8908,44.16292,S. Ellero,dirt-roads
738,13/10/2023,11.86667,44.14917,Eremo di Montepaolo,dirt-roads
739,13/10/2023,12.8996109,42.7520306,"Vallo di Nera- Mucciafora
",dirt-roads
740,13/10/2023,12.804385,42.9448535,Cancelli-Scopoli,dirt-roads
741,13/10/2023,12.836471,42.9583457,Morro,dirt-roads
742,13/10/2023,12.8848524,43.1426883,"Forcatura (innesto Vermenone)
",dirt-roads
